time,delk1,delk2,delwb,emdx,k2vk3,k3,milliseconds,viored
1984-02-18,0.638138,0.366706,1.58348,0.0918913,1.55864,0.066136,445910400000,1.28036
1984-02-21,0.661662,0.361938,1.59151,0.0946204,1.55171,0.0697493,446169600000,1.27763
1984-02-22,0.670208,0.350741,1.59038,0.0962393,1.5375,0.0715325,446256000000,1.21886
1984-02-24,0.671412,0.349299,1.59028,0.0958948,1.49429,0.0733076,446428800000,1.21615
1984-02-25,0.686643,0.356737,1.59982,0.0970589,1.52067,0.0726436,446515200000,1.25734
1984-02-27,0.661543,0.370938,1.59526,0.0939116,1.5419,0.069253,446688000000,1.22071
1984-02-28,0.655524,0.364672,1.59006,0.0947977,1.52157,0.0706654,446774400000,1.24911
1984-02-29,0.639396,0.399713,1.59804,0.0937455,1.54946,0.068605,446860800000,1.31262
1984-03-01,0.65309,0.370425,1.59147,0.0930485,1.54481,0.0681126,446947200000,1.31438
1984-03-02,0.654457,0.370131,1.59193,0.092641,1.55306,0.0671673,447033600000,1.29477
1984-03-03,0.665386,0.376953,1.59939,0.0923793,1.57401,0.066518,447120000000,1.29747
1984-03-04,0.64561,0.376774,1.59099,0.0905947,1.55154,0.0653201,447206400000,1.19476
1984-03-10,0.624204,0.374343,1.58075,0.0909569,1.55607,0.0657599,447724800000,1.2536
1984-03-16,0.643969,0.378097,1.59086,0.0936007,1.54928,0.0675327,448243200000,1.23528
1984-03-17,0.648067,0.373154,1.5905,0.0921749,1.56288,0.0665524,448329600000,1.27829
1984-03-18,0.617419,0.363226,1.57289,0.0929007,1.54144,0.0676987,448416000000,1.23861
1984-03-19,0.644646,0.367885,1.58679,0.0956128,1.55268,0.0706135,448502400000,1.27816
1984-03-23,0.640148,0.379914,1.59001,0.0953629,1.54518,0.0696422,448848000000,1.21346
1984-03-24,0.66318,0.362084,1.59222,0.0932925,1.56372,0.0680079,448934400000,1.24062
1984-03-31,0.638415,0.355775,1.57885,0.0933932,1.57395,0.0673496,449539200000,1.32062
1984-04-01,0.635101,0.363256,1.58067,0.0933587,1.58792,0.0671835,449625600000,1.30733
1984-04-03,0.647573,0.357824,1.58372,0.0943636,1.54148,0.0693531,449798400000,1.27411
1984-04-04,0.640195,0.366548,1.5843,0.0923906,1.5395,0.0679446,449884800000,1.24429
1984-04-05,0.673497,0.373724,1.60142,0.0939309,1.55163,0.0685058,449971200000,1.25826
1984-04-08,0.579531,0.366745,1.5574,0.0927352,1.54755,0.0666851,450230400000,1.25987
1984-04-10,0.574095,0.354055,1.549,0.0927132,1.54976,0.0664458,450403200000,1.30056
1984-04-11,0.627346,0.386412,1.58732,0.0902305,1.51368,0.0657656,450489600000,1.24662
1984-04-12,0.634771,0.371729,1.58419,0.0911662,1.52913,0.0656177,450576000000,1.19861
1984-04-13,0.636496,0.375496,1.58656,0.092364,1.56699,0.0660546,450662400000,1.25709
1984-04-14,0.649643,0.366682,1.58841,0.0929035,1.54389,0.0672626,450748800000,1.22162
1984-04-15,0.669979,0.370747,1.59872,0.0921925,1.59094,0.0659455,450835200000,1.25651
1984-04-18,0.639475,0.348783,1.57625,0.0953674,1.52421,0.0703109,451094400000,1.2502
1984-04-19,0.591621,0.349409,1.55498,0.0937195,1.54265,0.0689986,451180800000,1.26439
1984-04-21,0.655786,0.377133,1.59545,0.0909181,1.55465,0.0652094,451353600000,1.21813
1984-04-23,0.652903,0.374014,1.59292,0.0924308,1.53648,0.0672562,451526400000,1.28
1984-04-24,0.632896,0.374582,1.58462,0.0924618,1.53748,0.0669747,451612800000,1.29168
1984-04-25,0.603255,0.35866,1.56452,0.0931626,1.52175,0.0682921,451699200000,1.28463
1984-04-27,0.613524,0.355831,1.56786,0.0961466,1.49534,0.0727052,451872000000,1.39421
1984-04-29,0.64927,0.355195,1.58332,0.0941539,1.49313,0.0713808,452044800000,1.28591
1984-05-01,0.635382,0.374553,1.58567,0.0921702,1.52492,0.0674267,452217600000,1.27531
1984-05-02,0.614763,0.370612,1.57498,0.0908601,1.54049,0.0664489,452304000000,1.26572
1984-05-05,0.612997,0.384155,1.58014,0.0888051,1.59655,0.0625005,452563200000,1.28674
1984-05-06,0.605767,0.385962,1.57777,0.0897956,1.60213,0.0622374,452649600000,1.25395
1984-05-07,0.578741,0.371152,1.55906,0.0911274,1.56072,0.06454,452736000000,1.2906
1984-05-08,0.634784,0.389218,1.59168,0.0910379,1.57975,0.0638009,452822400000,1.28118
1984-05-12,0.645455,0.356939,1.58242,0.0959713,1.4853,0.0718712,453168000000,1.21256
1984-05-14,0.708573,0.385935,1.6206,0.0938333,1.50625,0.0704724,453340800000,1.18927
1984-05-19,0.605115,0.371436,1.57108,0.0907419,1.56692,0.064546,453772800000,1.26424
1984-05-20,0.616089,0.372866,1.57656,0.0913742,1.5537,0.0654165,453859200000,1.24311
1984-05-24,0.626367,0.365916,1.57802,0.0915134,1.5285,0.0671508,454204800000,1.25902
1984-05-25,0.644694,0.372506,1.58879,0.0911648,1.53169,0.0669009,454291200000,1.24801
1984-05-26,0.628167,0.370323,1.58072,0.092183,1.53685,0.0674256,454377600000,1.26718
1984-05-27,0.628593,0.368581,1.58015,0.0913423,1.54644,0.0662104,454464000000,1.24362
1984-05-28,0.628404,0.381521,1.58567,0.0921561,1.52431,0.0675604,454550400000,1.2441
1984-05-30,0.622875,0.370937,1.57869,0.0906399,1.58178,0.0641951,454723200000,1.22645
1984-06-04,0.621576,0.363768,1.57497,0.0929318,1.54098,0.067603,455155200000,1.26493
1984-06-07,0.636631,0.374464,1.58617,0.0923362,1.54926,0.0666621,455414400000,1.25682
1984-06-08,0.670037,0.378503,1.60197,0.0914346,1.5411,0.0658062,455500800000,1.18114
1984-06-09,0.63786,0.368099,1.58396,0.0920797,1.55412,0.0661616,455587200000,1.24422
1984-06-10,0.614491,0.370358,1.57475,0.0918739,1.55275,0.0658238,455673600000,1.20267
1984-06-12,0.637133,0.386772,1.59164,0.0906582,1.5718,0.0646928,455846400000,1.26266
1984-06-29,0.615633,0.373113,1.57647,0.0901134,1.58636,0.062352,457315200000,1.2226
1984-07-01,0.623737,0.363399,1.57576,0.091387,1.56528,0.0649854,457488000000,1.2158
1984-07-07,0.628058,0.359041,1.57574,0.0924372,1.5307,0.0677926,458006400000,1.22251
1984-07-15,0.618479,0.369091,1.57595,0.090969,1.60156,0.0636726,458697600000,1.30577
1984-07-16,0.596136,0.367167,1.56514,0.089874,1.56472,0.0639634,458784000000,1.28758
1984-07-19,0.610585,0.373628,1.57447,0.0895262,1.60419,0.0624875,459043200000,1.27463
1984-07-23,0.59464,0.365934,1.56391,0.0899102,1.57135,0.0636411,459388800000,1.29774
1984-07-24,0.613553,0.387328,1.58176,0.0905918,1.59737,0.0634942,459475200000,1.33872
1984-07-29,0.581425,0.372325,1.56082,0.0902587,1.5702,0.0636046,459907200000,1.27524
1984-08-01,0.582435,0.376806,1.56331,0.0909996,1.56727,0.0651162,460166400000,1.3276
1984-08-02,0.596156,0.359456,1.56166,0.0915187,1.6156,0.0639342,460252800000,1.33566
1984-08-14,0.621732,0.390465,1.58665,0.0912048,1.56533,0.0650682,461289600000,1.31766
1984-08-20,0.608138,0.363148,1.56873,0.0913206,1.56391,0.0651649,461808000000,1.35711
1984-08-23,0.590044,0.364036,1.56097,0.0882467,1.58962,0.0617585,462067200000,1.28266
1984-08-27,0.624614,0.374094,1.58082,0.089997,1.56051,0.0643831,462412800000,1.31361
1984-09-03,0.596186,0.353727,1.55906,0.0909104,1.54891,0.0651513,463017600000,1.18339
1984-09-04,0.608333,0.377216,1.57506,0.0906825,1.55481,0.0650635,463104000000,1.27922
1984-09-05,0.616432,0.371791,1.57624,0.0902747,1.56304,0.0644235,463190400000,1.27856
1984-09-11,0.617357,0.390735,1.58488,0.0887232,1.61391,0.0607514,463708800000,1.28867
1984-09-19,0.584458,0.374146,1.56302,0.0891952,1.58135,0.0630476,464400000000,1.29426
1984-09-21,0.603198,0.37943,1.57377,0.0893925,1.58436,0.0630093,464572800000,1.29116
1984-09-30,0.590972,0.379703,1.56845,0.0883693,1.62722,0.0607054,465350400000,1.26476
1984-10-06,0.587458,0.379179,1.56664,0.0903321,1.56664,0.0634514,465868800000,1.26492
1984-10-07,0.583997,0.368006,1.56002,0.0892175,1.58765,0.0627483,465955200000,1.26527
1984-10-08,0.609624,0.381376,1.57745,0.0896135,1.58177,0.0624554,466041600000,1.27493
1984-10-13,0.620977,0.386068,1.58443,0.0876184,1.62781,0.0602785,466473600000,1.29958
1984-10-14,0.611012,0.384375,1.57937,0.0873233,1.57609,0.0614114,466560000000,1.22747
1984-10-17,0.60551,0.372906,1.5719,0.0874466,1.59126,0.061466,466819200000,1.29995
1984-10-19,0.56404,0.375489,1.55429,0.090906,1.54321,0.0647826,466992000000,1.32352
1984-10-28,0.593159,0.39233,1.57503,0.0880511,1.59223,0.0613483,467769600000,1.28621
1984-10-29,0.613812,0.389129,1.58266,0.087681,1.5979,0.0607493,467856000000,1.27469
1984-10-30,0.591878,0.365655,1.56253,0.0886489,1.56805,0.0619345,467942400000,1.23944
1984-10-31,0.57563,0.376814,1.56022,0.0883354,1.56914,0.0618316,468028800000,1.2615
1984-11-02,0.576002,0.38134,1.56245,0.0889501,1.56488,0.0626889,468201600000,1.27519
1984-11-03,0.616878,0.40139,1.58924,0.0882413,1.56746,0.0624924,468288000000,1.29
1984-11-04,0.583091,0.379691,1.56491,0.088147,1.58448,0.0617223,468374400000,1.25977
1984-11-05,0.586652,0.383169,1.56807,0.0880222,1.57496,0.0620485,468460800000,1.28153
1984-11-07,0.588226,0.388192,1.57102,0.0887433,1.58058,0.0622215,468633600000,1.32098
1984-11-08,0.580448,0.375521,1.56182,0.0890739,1.58241,0.0622258,468720000000,1.31162
1984-11-12,0.59667,0.378959,1.57067,0.0890429,1.55818,0.0627478,469065600000,1.22439
1984-11-13,0.593007,0.383139,1.5709,0.0884487,1.58561,0.0621517,469152000000,1.29385
1984-11-22,0.638741,0.411865,1.60282,0.0916304,1.45953,0.0691103,469929600000,1.37339
1984-12-06,0.582877,0.365499,1.55836,0.0920577,1.54209,0.0658116,471139200000,1.33473
1984-12-07,0.576313,0.375785,1.56006,0.0893493,1.57817,0.0627265,471225600000,1.27926
1984-12-09,0.588618,0.366844,1.56159,0.0899953,1.56523,0.0639553,471398400000,1.29095
1984-12-17,0.587776,0.368605,1.56201,0.0888625,1.54748,0.0636986,472089600000,1.32508
1984-12-21,0.594984,0.383124,1.57177,0.0890825,1.55905,0.0629713,472435200000,1.27314
1984-12-22,0.588822,0.370808,1.56348,0.0897802,1.57366,0.0630876,472521600000,1.32625
1984-12-23,0.57874,0.374326,1.5605,0.0895628,1.55945,0.0628317,472608000000,1.2854
1984-12-29,0.586036,0.386207,1.56916,0.0891018,1.5825,0.0619419,473126400000,1.31883
1984-12-30,0.65972,0.361288,1.59041,0.0892805,1.56179,0.0627846,473212800000,1.2655
1984-12-31,0.588717,0.379635,1.56741,0.0889348,1.58067,0.0618521,473299200000,1.29632
1985-01-02,0.621004,0.394927,1.58824,0.0873805,1.56897,0.0616893,473472000000,1.21678
1985-01-03,0.632632,0.388615,1.59051,0.0886486,1.59481,0.0613586,473558400000,1.26961
1985-01-09,0.570072,0.384239,1.56107,0.0890386,1.56164,0.0631035,474076800000,1.31155
1985-01-10,0.585049,0.373785,1.56312,0.0886929,1.55928,0.0631862,474163200000,1.29737
1985-01-28,0.597648,0.386275,1.57434,0.0894933,1.56371,0.0630337,475718400000,1.29538
1985-02-02,0.61362,0.408475,1.59087,0.0879549,1.56676,0.0615885,476150400000,1.27293
1985-02-05,0.584979,0.378442,1.5652,0.0880817,1.57224,0.0615657,476409600000,1.28049
1985-02-08,0.590401,0.3653,1.5617,0.0890514,1.59248,0.0616736,476668800000,1.31668
1985-02-12,0.583229,0.371956,1.56147,0.0888007,1.58094,0.0629079,477014400000,1.31472
1985-02-14,0.580457,0.387172,1.56709,0.088756,1.54094,0.0636722,477187200000,1.28328
1985-02-15,0.592307,0.368204,1.56388,0.0882135,1.55568,0.062981,477273600000,1.33768
1985-02-16,0.58805,0.371034,1.56324,0.088999,1.56716,0.0631078,477360000000,1.31343
1985-02-17,0.579074,0.37142,1.55933,0.0887094,1.55033,0.0631879,477446400000,1.27236
1985-02-19,0.580286,0.377895,1.56283,0.0888252,1.56011,0.0627799,477619200000,1.25733
1985-02-21,0.594242,0.370178,1.56565,0.0890687,1.55356,0.0631124,477792000000,1.28678
1985-02-24,0.570018,0.369169,1.55413,0.0886211,1.56348,0.0630645,478051200000,1.33432
1985-02-25,0.581256,0.369101,1.55927,0.0888356,1.56229,0.063207,478137600000,1.30275
1985-03-02,0.574291,0.37203,1.55742,0.0902273,1.54496,0.0637563,478569600000,1.3033
1985-03-04,0.579087,0.37878,1.56269,0.0879686,1.56754,0.0621089,478742400000,1.29137
1985-03-06,0.561492,0.37829,1.55441,0.0884475,1.59446,0.0611223,478915200000,1.29196
1985-03-07,0.577123,0.423131,1.58149,0.087742,1.56928,0.0615284,479001600000,1.32689
1985-03-08,0.573727,0.37628,1.55911,0.0888962,1.56151,0.062379,479088000000,1.29922
1985-03-18,0.570543,0.370516,1.555,0.089758,1.52046,0.0650935,479952000000,1.32047
1985-03-21,0.575401,0.372726,1.55825,0.0874649,1.57231,0.0618317,480211200000,1.28555
1985-03-22,0.543412,0.367752,1.54098,0.0897712,1.54636,0.0633614,480297600000,1.34
1985-03-24,0.60858,0.382829,1.57763,0.089612,1.55562,0.0632927,480470400000,1.28831
1985-03-28,0.601076,0.373263,1.57009,0.0901484,1.56172,0.0642064,480816000000,1.32133
1985-03-31,0.57787,0.377801,1.56169,0.0884922,1.57583,0.0626488,481075200000,1.30783
1985-04-09,0.522157,0.373151,1.53335,0.0896553,1.55075,0.0634126,481852800000,1.34297
1985-04-10,0.575552,0.382899,1.56295,0.0878271,1.56538,0.0623027,481939200000,1.31249
1985-04-11,0.550283,0.37677,1.54849,0.08749,1.58456,0.0613457,482025600000,1.29609
1985-04-12,0.573956,0.38647,1.56384,0.0873079,1.56252,0.0612491,482112000000,1.21172
1985-04-15,0.586098,0.382975,1.56774,0.0888008,1.54223,0.0626232,482371200000,1.32745
1985-04-16,0.581187,0.395417,1.5711,0.0884079,1.55891,0.0630117,482457600000,1.37778
1985-04-18,0.600771,0.39559,1.5798,0.0889374,1.55468,0.0631141,482630400000,1.28661
1985-04-19,0.564293,0.385687,1.5591,0.0883313,1.56455,0.0624943,482716800000,1.29775
1985-04-20,0.590599,0.377332,1.56723,0.0897158,1.54544,0.0633202,482803200000,1.29202
1985-04-23,0.542465,0.354611,1.53421,0.0899469,1.56571,0.0642152,483062400000,1.33336
1985-04-24,0.59579,0.367573,1.56517,0.0892877,1.58085,0.0634621,483148800000,1.31972
1985-04-30,0.584659,0.38321,1.5672,0.0892086,1.59675,0.0620636,483667200000,1.31631
1985-05-05,0.575434,0.373261,1.55851,0.0889832,1.56765,0.0631313,484099200000,1.32043
1985-05-08,0.590742,0.367377,1.5628,0.0889237,1.58106,0.0628262,484358400000,1.29325
1985-05-09,0.548083,0.356705,1.53793,0.0899221,1.55397,0.06394,484444800000,1.29146
1985-05-11,0.603428,0.388578,1.57789,0.0892541,1.56638,0.063766,484617600000,1.30682
1985-05-12,0.597485,0.379846,1.57142,0.0894558,1.57465,0.0636182,484704000000,1.31792
1985-05-18,0.631778,0.364063,1.57957,0.0892761,1.60166,0.0626615,485222400000,1.30898
1985-05-19,0.600585,0.373876,1.57015,0.0896891,1.5887,0.0632216,485308800000,1.29302
1985-05-20,0.611799,0.370241,1.57351,0.0890422,1.57949,0.0629411,485395200000,1.32152
1985-05-21,0.61494,0.372096,1.57571,0.0894572,1.59736,0.062628,485481600000,1.26441
1985-05-22,0.576256,0.361311,1.55338,0.0899193,1.5704,0.0637041,485568000000,1.28196
1985-05-23,0.599955,0.371329,1.56873,0.0892889,1.6075,0.0620392,485654400000,1.29048
1985-05-24,0.597957,0.376278,1.57004,0.0894601,1.6075,0.0624157,485740800000,1.35911
1985-05-25,0.580987,0.367022,1.55819,0.0889577,1.57929,0.0624,485827200000,1.26561
1985-05-26,0.58522,0.364363,1.55891,0.0884417,1.58784,0.0618333,485913600000,1.28174
1985-05-27,0.558539,0.386157,1.55667,0.0879169,1.56866,0.0623518,486000000000,1.34283
1985-05-28,0.587279,0.369919,1.56238,0.0882248,1.60512,0.0610093,486086400000,1.31029
1985-05-29,0.580148,0.370792,1.55953,0.0876608,1.60095,0.0606796,486172800000,1.30654
1985-06-01,0.587826,0.387148,1.57037,0.0873587,1.59408,0.0604191,486432000000,1.26583
1985-06-02,0.600695,0.386615,1.57583,0.0880172,1.6086,0.0608851,486518400000,1.30605
1985-06-03,0.58875,0.384352,1.56954,0.0879599,1.5918,0.0613981,486604800000,1.27547
1985-06-04,0.597987,0.387835,1.57518,0.087584,1.61077,0.0606983,486691200000,1.2937
1985-06-06,0.617462,0.385406,1.58262,0.0887726,1.61005,0.0621663,486864000000,1.33975
1985-06-11,0.573127,0.373313,1.55747,0.089552,1.55099,0.0642857,487296000000,1.31666
1985-06-13,0.606141,0.36986,1.57083,0.0907031,1.57433,0.0638848,487468800000,1.27362
1985-06-14,0.627048,0.387364,1.5876,0.0902699,1.5585,0.0640335,487555200000,1.30095
1985-06-16,0.611417,0.365464,1.57122,0.0898538,1.58275,0.0628163,487728000000,1.30924
1985-06-20,0.575812,0.373267,1.55868,0.0889166,1.58015,0.0619047,488073600000,1.28395
1985-06-21,0.591739,0.375506,1.56692,0.087166,1.61347,0.0596018,488160000000,1.28019
1985-06-22,0.57099,0.380261,1.55968,0.0871203,1.59182,0.0610255,488246400000,1.29367
1985-06-23,0.560736,0.361723,1.54633,0.087286,1.60077,0.0609996,488332800000,1.33846
1985-06-26,0.590632,0.394151,1.57472,0.0884486,1.59813,0.0610016,488592000000,1.28809
1985-06-27,0.606359,0.37952,1.5752,0.087988,1.59295,0.0606473,488678400000,1.26641
1985-06-28,0.605703,0.399634,1.58369,0.0883267,1.61327,0.0604617,488764800000,1.26595
1985-06-29,0.599811,0.378096,1.57168,0.0875719,1.59481,0.0608828,488851200000,1.30675
1985-06-30,0.577325,0.381921,1.56331,0.0878702,1.57356,0.0616891,488937600000,1.27667
1985-07-08,0.60696,0.375096,1.57352,0.0891263,1.58444,0.0625353,489628800000,1.27798
1985-07-14,0.611613,0.424753,1.59689,0.088237,1.57224,0.0621836,490147200000,1.30825
1985-07-24,0.58135,0.382256,1.56528,0.0894892,1.55554,0.0631288,491011200000,1.32827
1985-08-01,0.628538,0.383029,1.58638,0.0888288,1.58462,0.0626737,491702400000,1.2574
1985-08-02,0.600952,0.373011,1.56992,0.0890668,1.59506,0.0622969,491788800000,1.28067
1985-08-03,0.599401,0.367859,1.56692,0.0883978,1.58621,0.0620933,491875200000,1.27983
1985-08-20,0.549477,0.378618,1.54897,0.0871219,1.61268,0.0599571,493344000000,1.27937
1985-08-21,0.558541,0.377816,1.55282,0.0867125,1.59912,0.0600756,493430400000,1.28708
1985-08-22,0.597174,0.395955,1.57839,0.0881248,1.6069,0.061121,493516800000,1.3278
1985-08-25,0.579723,0.391569,1.56873,0.0888788,1.56573,0.0624859,493776000000,1.32718
1985-08-26,0.557045,0.362792,1.54509,0.0894128,1.56767,0.0633546,493862400000,1.30136
1985-08-30,0.591413,0.376281,1.56712,0.0901742,1.56865,0.0640687,494208000000,1.28312
1985-08-31,0.595577,0.380087,1.57068,0.0889724,1.57249,0.0627121,494294400000,1.27098
1985-09-01,0.588484,0.367833,1.56198,0.0907226,1.55237,0.0641135,494380800000,1.28148
1985-09-05,0.597293,0.37249,1.56806,0.0881867,1.60093,0.0617688,494726400000,1.30948
1985-09-06,0.627305,0.393066,1.59014,0.088779,1.61122,0.0619047,494812800000,1.32607
1985-09-07,0.562293,0.369604,1.55075,0.0892188,1.59811,0.0618315,494899200000,1.30069
1985-09-09,0.576179,0.374333,1.55934,0.0888883,1.58071,0.0628214,495072000000,1.27653
1985-09-12,0.536638,0.366146,1.53696,0.0903223,1.56693,0.0635779,495331200000,1.30762
1985-09-21,0.587344,0.400182,1.57593,0.0882242,1.59452,0.0610947,496108800000,1.28975
1985-09-22,0.582416,0.371777,1.56102,0.0891649,1.58046,0.061775,496195200000,1.25035
1985-09-23,0.587488,0.377913,1.56609,0.0884214,1.59059,0.061479,496281600000,1.29532
1985-09-24,0.580019,0.380396,1.56384,0.0895232,1.59417,0.0619962,496368000000,1.30069
1985-09-25,0.579933,0.365168,1.55686,0.0893921,1.60851,0.0614176,496454400000,1.27912
1985-09-26,0.582088,0.373331,1.56157,0.0905578,1.55359,0.0639926,496540800000,1.2913
1985-09-27,0.572468,0.368541,1.55497,0.0892316,1.57116,0.0627218,496627200000,1.28339
1985-09-30,0.596798,0.380796,1.57154,0.0882674,1.59328,0.0619297,496886400000,1.3129
1985-10-02,0.570114,0.375182,1.55695,0.0878228,1.56308,0.0611724,497059200000,1.26446
1985-10-03,0.568247,0.380818,1.55868,0.0879615,1.59884,0.0604148,497145600000,1.29322
1985-10-04,0.575063,0.377535,1.56029,0.0889127,1.58436,0.0616003,497232000000,1.28543
1985-10-11,0.571654,0.369686,1.55513,0.0879579,1.56371,0.0625397,497836800000,1.38553
1985-10-12,0.578648,0.378655,1.56243,0.0877581,1.59033,0.0612497,497923200000,1.32943
1985-10-18,0.573845,0.363254,1.55317,0.0890597,1.54985,0.0630314,498441600000,1.3206
1985-10-23,0.592463,0.369151,1.56438,0.0903552,1.56823,0.064161,498873600000,1.31311
1985-10-24,0.588217,0.364164,1.56019,0.0905642,1.55289,0.0644277,498960000000,1.29081
1985-10-25,0.610062,0.366064,1.57089,0.0908186,1.57078,0.0642755,499046400000,1.28592
1985-10-26,0.573159,0.37338,1.55752,0.0899042,1.56029,0.0635958,499132800000,1.28362
1985-10-28,0.546666,0.379159,1.54791,0.0892974,1.58135,0.0619137,499305600000,1.30706
1985-11-02,0.59572,0.38837,1.57442,0.0879878,1.57228,0.0618489,499737600000,1.25547
1985-11-06,0.584056,0.413143,1.58016,0.087996,1.58354,0.0621919,500083200000,1.39079
1985-11-07,0.576008,0.375137,1.55963,0.0873368,1.57908,0.0613337,500169600000,1.3034
1985-11-08,0.578442,0.373811,1.56013,0.0880846,1.57879,0.0617879,500256000000,1.30612
1985-11-10,0.584053,0.369031,1.56051,0.0881746,1.57117,0.0620153,500428800000,1.31823
1985-11-14,0.60223,0.364697,1.56677,0.0891699,1.59999,0.0619981,500774400000,1.29577
1985-11-15,0.613431,0.380919,1.57892,0.0896935,1.59539,0.0634287,500860800000,1.32482
1985-11-16,0.58852,0.383034,1.56885,0.0897614,1.5943,0.0635422,500947200000,1.30646
1985-11-20,0.583876,0.388212,1.56909,0.0888963,1.60042,0.0621202,501292800000,1.26768
1985-11-21,0.600469,0.37543,1.57079,0.0894621,1.59649,0.062589,501379200000,1.28903
1985-11-22,0.590415,0.367586,1.56275,0.0903384,1.57787,0.0637814,501465600000,1.32173
1985-11-27,0.562329,0.373257,1.55246,0.088587,1.58103,0.0623928,501897600000,1.33805
1985-12-01,0.570593,0.368186,1.55394,0.0890918,1.57857,0.0627348,502243200000,1.29464
1985-12-04,0.585991,0.389228,1.57048,0.0886714,1.54292,0.0634936,502502400000,1.34339
1985-12-05,0.568249,0.369587,1.55351,0.0889456,1.5554,0.0631541,502588800000,1.28985
1985-12-14,0.616283,0.363661,1.57258,0.0902761,1.55356,0.0648154,503366400000,1.30439
1985-12-17,0.569646,0.357418,1.54849,0.089495,1.55206,0.0640756,503625600000,1.29799
